Month,Company Account,Merchant Account,Pricing Plan,Statement Number,Product/Service,Pricing Type,Statement Currency,Revenue,Costs,Margin
2025-04,OolioGroup,Oolio_POS_Blitz_Bar,blend11,STM202504014855,NonTransactionalSchemeFee,asIs,AUD,8.35,8.35,0.00
2025-04,OolioGroup,Oolio_POS_Blitz_Bar,blend11,STM202504014855,ProcessingService,fee,AUD,0,233.40,-233.40
2025-04,OolioGroup,Oolio_POS_Blitz_Bar,blend11,STM202504014855,SalesDayPayout,blend,AUD,0,22.89,-22.89
2025-04,OolioGroup,Oolio_POS_Brycees_Tavern,blend11,STM202504014828,AcquiringService,asIs,AUD,0,0.24,-0.24
2025-04,OolioGroup,Oolio_POS_Brycees_Tavern,blend11,STM202504014828,AcquiringService,blend,AUD,1220.23,12.69,1207.54
2025-04,OolioGroup,Oolio_POS_Brycees_Tavern,blend11,STM202504014828,AcquiringService,interchange,AUD,0,226.74,-226.74
2025-04,OolioGroup,Oolio_POS_Brycees_Tavern,blend11,STM202504014828,AcquiringService,ixMarkup,AUD,0,12.24,-12.24
2025-04,OolioGroup,Oolio_POS_Brycees_Tavern,blend11,STM202504014828,AcquiringService,schemeFee,AUD,0,89.99,-89.99
2025-04,OolioGroup,Oolio_POS_Brycees_Tavern,blend11,STM202504014828,NonTransactionalSchemeFee,asIs,AUD,2.55,2.55,0.00
2025-04,OolioGroup,Oolio_POS_Brycees_Tavern,blend11,STM202504014828,ProcessingService,fee,AUD,0,95.64,-95.64
2025-04,OolioGroup,Oolio_POS_Brycees_Tavern,blend11,STM202504014828,SalesDayPayout,blend,AUD,0,14.82,-14.82
2025-04,OolioGroup,Oolio_POS_CAFE_BLISS_BRIGHTON,blend11,STM202504014886,AcquiringService,asIs,AUD,0,1.20,-1.20
2025-04,OolioGroup,Oolio_POS_CAFE_BLISS_BRIGHTON,blend11,STM202504014886,AcquiringService,blend,AUD,933.49,26.57,906.92
2025-04,OolioGroup,Oolio_POS_CAFE_BLISS_BRIGHTON,blend11,STM202504014886,AcquiringService,interchange,AUD,0,282.40,-282.40
2025-04,OolioGroup,Oolio_POS_CAFE_BLISS_BRIGHTON,blend11,STM202504014886,AcquiringService,ixMarkup,AUD,0,15.49,-15.49
2025-04,OolioGroup,Oolio_POS_CAFE_BLISS_BRIGHTON,blend11,STM202504014886,AcquiringService,schemeFee,AUD,0,130.62,-130.62
2025-04,OolioGroup,Oolio_POS_CAFE_BLISS_BRIGHTON,blend11,STM202504014886,NonTransactionalSchemeFee,asIs,AUD,4.06,4.06,0.00
2025-04,OolioGroup,Oolio_POS_CAFE_BLISS_BRIGHTON,blend11,STM202504014886,ProcessingService,fee,AUD,0,96.24,-96.24
2025-04,OolioGroup,Oolio_POS_CAFE_BLISS_BRIGHTON,blend11,STM202504014886,SalesDayPayout,blend,AUD,0,11.34,-11.34
2025-04,OolioGroup,Oolio_POS_Cake_and_Plate,blend11,STM202504015070,AcquiringService,asIs,AUD,0,0.04,-0.04
2025-04,OolioGroup,Oolio_POS_Cake_and_Plate,blend11,STM202504015070,AcquiringService,blend,AUD,348.57,4.32,344.25
2025-04,OolioGroup,Oolio_POS_Cake_and_Plate,blend11,STM202504015070,AcquiringService,interchange,AUD,0,72.15,-72.15
2025-04,OolioGroup,Oolio_POS_Cake_and_Plate,blend11,STM202504015070,AcquiringService,ixMarkup,AUD,0,5.02,-5.02
2025-04,OolioGroup,Oolio_POS_Cake_and_Plate,blend11,STM202504015070,AcquiringService,schemeFee,AUD,0,37.05,-37.05
2025-04,OolioGroup,Oolio_POS_Cake_and_Plate,blend11,STM202504015070,NonTransactionalSchemeFee,asIs,AUD,1.21,1.21,0.00
2025-04,OolioGroup,Oolio_POS_Cake_and_Plate,blend11,STM202504015070,ProcessingService,fee,AUD,0,35.49,-35.49
2025-04,OolioGroup,Oolio_POS_Cake_and_Plate,blend11,STM202504015070,SalesDayPayout,blend,AUD,0,4.23,-4.23
2025-04,OolioGroup,Oolio_POS_Coffee_Journey,blend04,STM202504014960,AcquiringService,asIs,AUD,0,0.33,-0.33
2025-04,OolioGroup,Oolio_POS_Coffee_Journey,blend04,STM202504014960,AcquiringService,blend,AUD,217.97,2.63,215.34
2025-04,OolioGroup,Oolio_POS_Coffee_Journey,blend04,STM202504014960,AcquiringService,interchange,AUD,0,78.14,-78.14
2025-04,OolioGroup,Oolio_POS_Coffee_Journey,blend04,STM202504014960,AcquiringService,ixMarkup,AUD,0,4.19,-4.19
2025-04,OolioGroup,Oolio_POS_Coffee_Journey,blend04,STM202504014960,AcquiringService,schemeFee,AUD,0,41.33,-41.33
2025-04,OolioGroup,Oolio_POS_Coffee_Journey,blend04,STM202504014960,NonTransactionalSchemeFee,asIs,AUD,1.13,1.13,0.00
2025-04,OolioGroup,Oolio_POS_Coffee_Journey,blend04,STM202504014960,ProcessingService,fee,AUD,0,38.52,-38.52
2025-04,OolioGroup,Oolio_POS_Coffee_Journey,blend04,STM202504014960,SalesDayPayout,blend,AUD,0,3.07,-3.07
2025-04,OolioGroup,Oolio_POS_Dojo_Espresso,blend13,STM202504015172,NonTransactionalSchemeFee,asIs,AUD,0.96,0.96,0.00
2025-04,OolioGroup,Oolio_POS_Dukes_Green_Cafe,blend11,STM202504014943,AcquiringService,asIs,AUD,0,0.54,-0.54
2025-04,OolioGroup,Oolio_POS_Dukes_Green_Cafe,blend11,STM202504014943,AcquiringService,blend,AUD,989.36,72.78,916.58
2025-04,OolioGroup,Oolio_POS_Dukes_Green_Cafe,blend11,STM202504014943,AcquiringService,interchange,AUD,0,275.18,-275.18
2025-04,OolioGroup,Oolio_POS_Dukes_Green_Cafe,blend11,STM202504014943,AcquiringService,ixMarkup,AUD,0,16.57,-16.57
2025-04,OolioGroup,Oolio_POS_Dukes_Green_Cafe,blend11,STM202504014943,AcquiringService,schemeFee,AUD,0,124.56,-124.56
2025-04,OolioGroup,Oolio_POS_Dukes_Green_Cafe,blend11,STM202504014943,NonTransactionalSchemeFee,asIs,AUD,4.40,4.40,0.00
2025-04,OolioGroup,Oolio_POS_Dukes_Green_Cafe,blend11,STM202504014943,ProcessingService,fee,AUD,0,86.07,-86.07
2025-04,OolioGroup,Oolio_POS_Dukes_Green_Cafe,blend11,STM202504014943,SalesDayPayout,blend,AUD,0,12.02,-12.02
2025-04,OolioGroup,Oolio_POS_EMF_JNR_Kotara,blend11,STM202504015116,AcquiringService,asIs,AUD,0,0.10,-0.10
2025-04,OolioGroup,Oolio_POS_EMF_JNR_Kotara,blend11,STM202504015116,AcquiringService,blend,AUD,24.53,0.00,24.53
2025-04,OolioGroup,Oolio_POS_EMF_JNR_Kotara,blend11,STM202504015116,AcquiringService,interchange,AUD,0,8.01,-8.01
2025-04,OolioGroup,Oolio_POS_EMF_JNR_Kotara,blend11,STM202504015116,AcquiringService,ixMarkup,AUD,0,0.40,-0.40
2025-04,OolioGroup,Oolio_POS_EMF_JNR_Kotara,blend11,STM202504015116,AcquiringService,schemeFee,AUD,0,3.94,-3.94
2025-04,OolioGroup,Oolio_POS_EMF_JNR_Kotara,blend11,STM202504015116,NonTransactionalSchemeFee,asIs,AUD,0.11,0.11,0.00
2025-04,OolioGroup,Oolio_POS_EMF_JNR_Kotara,blend11,STM202504015116,ProcessingService,fee,AUD,0,4.74,-4.74
2025-04,OolioGroup,Oolio_POS_EMF_JNR_Kotara,blend11,STM202504015116,SalesDayPayout,blend,AUD,0,0.30,-0.30
2025-04,OolioGroup,Oolio_POS_EMF_Springfield,blend11,STM202504015130,AcquiringService,asIs,AUD,0,0.10,-0.10
2025-04,OolioGroup,Oolio_POS_EMF_Springfield,blend11,STM202504015130,AcquiringService,blend,AUD,289.81,1.01,288.80
2025-04,OolioGroup,Oolio_POS_EMF_Springfield,blend11,STM202504015130,AcquiringService,interchange,AUD,0,122.47,-122.47
2025-04,OolioGroup,Oolio_POS_EMF_Springfield,blend11,STM202504015130,AcquiringService,ixMarkup,AUD,0,4.62,-4.62
2025-04,OolioGroup,Oolio_POS_EMF_Springfield,blend11,STM202504015130,AcquiringService,schemeFee,AUD,0,58.53,-58.53
2025-04,OolioGroup,Oolio_POS_EMF_Springfield,blend11,STM202504015130,NonTransactionalSchemeFee,asIs,AUD,1.24,1.24,0.00
2025-04,OolioGroup,Oolio_POS_EMF_Springfield,blend11,STM202504015130,ProcessingService,fee,AUD,0,62.37,-62.37
2025-04,OolioGroup,Oolio_POS_EMF_Springfield,blend11,STM202504015130,SalesDayPayout,blend,AUD,0,3.52,-3.52
2025-04,OolioGroup,Oolio_POS_FRIDM,blend11,STM202504015027,AcquiringService,asIs,AUD,0,0.22,-0.22
2025-04,OolioGroup,Oolio_POS_FRIDM,blend11,STM202504015027,AcquiringService,blend,AUD,554.07,10.97,543.10
2025-04,OolioGroup,Oolio_POS_FRIDM,blend11,STM202504015027,AcquiringService,interchange,AUD,0,131.66,-131.66
2025-04,OolioGroup,Oolio_POS_FRIDM,blend11,STM202504015027,AcquiringService,ixMarkup,AUD,0,8.68,-8.68
2025-04,OolioGroup,Oolio_POS_FRIDM,blend11,STM202504015027,AcquiringService,schemeFee,AUD,0,56.45,-56.45
2025-04,OolioGroup,Oolio_POS_FRIDM,blend11,STM202504015027,NonTransactionalSchemeFee,asIs,AUD,1.99,1.99,0.00
2025-04,OolioGroup,Oolio_POS_FRIDM,blend11,STM202504015027,ProcessingService,fee,AUD,0,55.44,-55.44
2025-04,OolioGroup,Oolio_POS_FRIDM,blend11,STM202504015027,SalesDayPayout,blend,AUD,0,6.73,-6.73
2025-04,OolioGroup,Oolio_POS_Fiji_Bakery,blend11,STM202504014966,NonTransactionalSchemeFee,asIs,AUD,0.83,0.83,0.00
2025-04,OolioGroup,Oolio_POS_Fish_N_Chicks,blend11,STM202504015064,AcquiringService,asIs,AUD,0,0.08,-0.08
2025-04,OolioGroup,Oolio_POS_Fish_N_Chicks,blend11,STM202504015064,AcquiringService,blend,AUD,598.80,4.69,594.11
2025-04,OolioGroup,Oolio_POS_Fish_N_Chicks,blend11,STM202504015064,AcquiringService,interchange,AUD,0,123.79,-123.79
2025-04,OolioGroup,Oolio_POS_Fish_N_Chicks,blend11,STM202504015064,AcquiringService,ixMarkup,AUD,0,7.86,-7.86
2025-04,OolioGroup,Oolio_POS_Fish_N_Chicks,blend11,STM202504015064,AcquiringService,schemeFee,AUD,0,46.08,-46.08
2025-04,OolioGroup,Oolio_POS_Fish_N_Chicks,blend11,STM202504015064,NonTransactionalSchemeFee,asIs,AUD,1.79,1.79,0.00
2025-04,OolioGroup,Oolio_POS_Fish_N_Chicks,blend11,STM202504015064,ProcessingService,fee,AUD,0,46.17,-46.17
2025-04,OolioGroup,Oolio_POS_Fish_N_Chicks,blend11,STM202504015064,SalesDayPayout,blend,AUD,0,7.27,-7.27
2025-04,OolioGroup,Oolio_POS_Freddys_Fried_Chicken,blend11,STM202504014868,AcquiringService,asIs,AUD,0,0.16,-0.16
2025-04,OolioGroup,Oolio_POS_Freddys_Fried_Chicken,blend11,STM202504014868,AcquiringService,blend,AUD,282.75,6.66,276.09
2025-04,OolioGroup,Oolio_POS_Freddys_Fried_Chicken,blend11,STM202504014868,AcquiringService,interchange,AUD,0,63.90,-63.90
2025-04,OolioGroup,Oolio_POS_Freddys_Fried_Chicken,blend11,STM202504014868,AcquiringService,ixMarkup,AUD,0,3.79,-3.79
2025-04,OolioGroup,Oolio_POS_Freddys_Fried_Chicken,blend11,STM202504014868,AcquiringService,schemeFee,AUD,0,36.47,-36.47
2025-04,OolioGroup,Oolio_POS_Freddys_Fried_Chicken,blend11,STM202504014868,NonTransactionalSchemeFee,asIs,AUD,0.80,0.80,0.00
2025-04,OolioGroup,Oolio_POS_Freddys_Fried_Chicken,blend11,STM202504014868,ProcessingService,fee,AUD,0,31.11,-31.11
2025-04,OolioGroup,Oolio_POS_Freddys_Fried_Chicken,blend11,STM202504014868,SalesDayPayout,blend,AUD,0,3.43,-3.43
2025-04,OolioGroup,Oolio_POS_Fusion_Indian,blend11,STM202504015031,AcquiringService,asIs,AUD,0,0.04,-0.04
2025-04,OolioGroup,Oolio_POS_Fusion_Indian,blend11,STM202504015031,AcquiringService,blend,AUD,170.59,6.52,164.07
2025-04,OolioGroup,Oolio_POS_Fusion_Indian,blend11,STM202504015031,AcquiringService,interchange,AUD,0,62.49,-62.49
2025-04,OolioGroup,Oolio_POS_Fusion_Indian,blend11,STM202504015031,AcquiringService,ixMarkup,AUD,0,2.89,-2.89
2025-04,OolioGroup,Oolio_POS_Fusion_Indian,blend11,STM202504015031,AcquiringService,schemeFee,AUD,0,35.90,-35.90
2025-04,OolioGroup,Oolio_POS_Fusion_Indian,blend11,STM202504015031,NonTransactionalSchemeFee,asIs,AUD,0.44,0.44,0.00
2025-04,OolioGroup,Oolio_POS_Fusion_Indian,blend11,STM202504015031,ProcessingService,fee,AUD,0,9.90,-9.90
2025-04,OolioGroup,Oolio_POS_Fusion_Indian,blend11,STM202504015031,SalesDayPayout,blend,AUD,0,2.07,-2.07
2025-04,OolioGroup,Oolio_POS_General_Chicken_Co,blend11,STM202504014969,AcquiringService,asIs,AUD,0,0.28,-0.28
2025-04,OolioGroup,Oolio_POS_General_Chicken_Co,blend11,STM202504014969,AcquiringService,blend,AUD,1268.16,25.25,1242.91
2025-04,OolioGroup,Oolio_POS_General_Chicken_Co,blend11,STM202504014969,AcquiringService,interchange,AUD,0,288.13,-288.13
2025-04,OolioGroup,Oolio_POS_General_Chicken_Co,blend11,STM202504014969,AcquiringService,ixMarkup,AUD,0,19.26,-19.26
2025-04,OolioGroup,Oolio_POS_General_Chicken_Co,blend11,STM202504014969,AcquiringService,schemeFee,AUD,0,120.96,-120.96
2025-04,OolioGroup,Oolio_POS_General_Chicken_Co,blend11,STM202504014969,NonTransactionalSchemeFee,asIs,AUD,4.39,4.39,0.00
2025-04,OolioGroup,Oolio_POS_General_Chicken_Co,blend11,STM202504014969,ProcessingService,fee,AUD,0,104.07,-104.07
2025-04,OolioGroup,Oolio_POS_General_Chicken_Co,blend11,STM202504014969,SalesDayPayout,blend,AUD,0,15.40,-15.40
2025-04,OolioGroup,Oolio_POS_General_Gelato_Co,blend11,STM202504014954,AcquiringService,blend,AUD,42.85,0.90,41.95
2025-04,OolioGroup,Oolio_POS_General_Gelato_Co,blend11,STM202504014954,AcquiringService,interchange,AUD,0,10.03,-10.03
2025-04,OolioGroup,Oolio_POS_General_Gelato_Co,blend11,STM202504014954,AcquiringService,ixMarkup,AUD,0,0.73,-0.73
2025-04,OolioGroup,Oolio_POS_General_Gelato_Co,blend11,STM202504014954,AcquiringService,schemeFee,AUD,0,4.29,-4.29
2025-04,OolioGroup,Oolio_POS_General_Gelato_Co,blend11,STM202504014954,NonTransactionalSchemeFee,asIs,AUD,0.06,0.06,0.00
2025-04,OolioGroup,Oolio_POS_General_Gelato_Co,blend11,STM202504014954,ProcessingService,fee,AUD,0,3.45,-3.45
2025-04,OolioGroup,Oolio_POS_General_Gelato_Co,blend11,STM202504014954,SalesDayPayout,blend,AUD,0,0.52,-0.52
2025-04,OolioGroup,Oolio_POS_Hanamura_Sushi_Modbury,blend11,STM202504015155,AcquiringService,asIs,AUD,0,0.12,-0.12
2025-04,OolioGroup,Oolio_POS_Hanamura_Sushi_Modbury,blend11,STM202504015155,AcquiringService,blend,AUD,1267.74,23.31,1244.43
2025-04,OolioGroup,Oolio_POS_Hanamura_Sushi_Modbury,blend11,STM202504015155,AcquiringService,interchange,AUD,0,190.54,-190.54
2025-04,OolioGroup,Oolio_POS_Hanamura_Sushi_Modbury,blend11,STM202504015155,AcquiringService,ixMarkup,AUD,0,18.52,-18.52
2025-04,OolioGroup,Oolio_POS_Hanamura_Sushi_Modbury,blend11,STM202504015155,AcquiringService,schemeFee,AUD,0,60.70,-60.70
2025-04,OolioGroup,Oolio_POS_Hanamura_Sushi_Modbury,blend11,STM202504015155,NonTransactionalSchemeFee,asIs,AUD,5.15,5.15,0.00
2025-04,OolioGroup,Oolio_POS_Hanamura_Sushi_Modbury,blend11,STM202504015155,ProcessingService,fee,AUD,0,36.66,-36.66
2025-04,OolioGroup,Oolio_POS_Hanamura_Sushi_Modbury,blend11,STM202504015155,SalesDayPayout,blend,AUD,0,15.40,-15.40
2025-04,OolioGroup,Oolio_POS_Hawker_Bar_Adelaide_Airport,blend11,STM202504014981,AcquiringService,asIs,AUD,0,0.87,-0.87
2025-04,OolioGroup,Oolio_POS_Hawker_Bar_Adelaide_Airport,blend11,STM202504014981,AcquiringService,blend,AUD,3938.61,163.58,3775.03
2025-04,OolioGroup,Oolio_POS_Hawker_Bar_Adelaide_Airport,blend11,STM202504014981,AcquiringService,interchange,AUD,0,1049.22,-1049.22
2025-04,OolioGroup,Oolio_POS_Hawker_Bar_Adelaide_Airport,blend11,STM202504014981,AcquiringService,ixMarkup,AUD,0,63.02,-63.02
2025-04,OolioGroup,Oolio_POS_Hawker_Bar_Adelaide_Airport,blend11,STM202504014981,AcquiringService,schemeFee,AUD,0,475.49,-475.49
2025-04,OolioGroup,Oolio_POS_Hawker_Bar_Adelaide_Airport,blend11,STM202504014981,NonTransactionalSchemeFee,asIs,AUD,12.94,12.94,0.00
2025-04,OolioGroup,Oolio_POS_Hawker_Bar_Adelaide_Airport,blend11,STM202504014981,ProcessingService,fee,AUD,0,277.83,-277.83
2025-04,OolioGroup,Oolio_POS_Hawker_Bar_Adelaide_Airport,blend11,STM202504014981,SalesDayPayout,blend,AUD,0,47.84,-47.84
2025-04,OolioGroup,Oolio_POS_Hawker_Bar_Melbourne_Airport,blend11,STM202504014972,AcquiringService,asIs,AUD,0,0.13,-0.13
2025-04,OolioGroup,Oolio_POS_Hawker_Bar_Melbourne_Airport,blend11,STM202504014972,AcquiringService,blend,AUD,164.50,2.78,161.72
2025-04,OolioGroup,Oolio_POS_Hawker_Bar_Melbourne_Airport,blend11,STM202504014972,AcquiringService,interchange,AUD,0,54.56,-54.56
2025-04,OolioGroup,Oolio_POS_Hawker_Bar_Melbourne_Airport,blend11,STM202504014972,AcquiringService,ixMarkup,AUD,0,2.57,-2.57
2025-04,OolioGroup,Oolio_POS_Hawker_Bar_Melbourne_Airport,blend11,STM202504014972,AcquiringService,schemeFee,AUD,0,31.68,-31.68
2025-04,OolioGroup,Oolio_POS_Hawker_Bar_Melbourne_Airport,blend11,STM202504014972,NonTransactionalSchemeFee,asIs,AUD,2.38,2.38,0.00
2025-04,OolioGroup,Oolio_POS_Hawker_Bar_Melbourne_Airport,blend11,STM202504014972,ProcessingService,fee,AUD,0,21.96,-21.96
2025-04,OolioGroup,Oolio_POS_Hawker_Bar_Melbourne_Airport,blend11,STM202504014972,SalesDayPayout,blend,AUD,0,2.00,-2.00
2025-04,OolioGroup,Oolio_POS_High_Street_Cafe,blend13,STM202504015138,AcquiringService,asIs,AUD,0,0.06,-0.06
2025-04,OolioGroup,Oolio_POS_High_Street_Cafe,blend13,STM202504015138,AcquiringService,blend,AUD,297.96,2.77,295.19
2025-04,OolioGroup,Oolio_POS_High_Street_Cafe,blend13,STM202504015138,AcquiringService,interchange,AUD,0,94.22,-94.22
2025-04,OolioGroup,Oolio_POS_High_Street_Cafe,blend13,STM202504015138,AcquiringService,ixMarkup,AUD,0,5.24,-5.24
2025-04,OolioGroup,Oolio_POS_High_Street_Cafe,blend13,STM202504015138,AcquiringService,schemeFee,AUD,0,49.53,-49.53
2025-04,OolioGroup,Oolio_POS_High_Street_Cafe,blend13,STM202504015138,NonTransactionalSchemeFee,asIs,AUD,1.41,1.41,0.00
2025-04,OolioGroup,Oolio_POS_High_Street_Cafe,blend13,STM202504015138,ProcessingService,fee,AUD,0,42.18,-42.18
2025-04,OolioGroup,Oolio_POS_High_Street_Cafe,blend13,STM202504015138,SalesDayPayout,blend,AUD,0,3.89,-3.89
2025-04,OolioGroup,Oolio_POS_Hurstbridge_Pizza_And_Pasta,blend07,STM202504014963,AcquiringService,asIs,AUD,0,0.02,-0.02
2025-04,OolioGroup,Oolio_POS_Hurstbridge_Pizza_And_Pasta,blend07,STM202504014963,AcquiringService,blend,AUD,187.42,0.38,187.04
2025-04,OolioGroup,Oolio_POS_Hurstbridge_Pizza_And_Pasta,blend07,STM202504014963,AcquiringService,interchange,AUD,0,27.92,-27.92
2025-04,OolioGroup,Oolio_POS_Hurstbridge_Pizza_And_Pasta,blend07,STM202504014963,AcquiringService,ixMarkup,AUD,0,2.43,-2.43
2025-04,OolioGroup,Oolio_POS_Hurstbridge_Pizza_And_Pasta,blend07,STM202504014963,AcquiringService,schemeFee,AUD,0,11.25,-11.25
2025-04,OolioGroup,Oolio_POS_Hurstbridge_Pizza_And_Pasta,blend07,STM202504014963,NonTransactionalSchemeFee,asIs,AUD,0.34,0.34,0.00
2025-04,OolioGroup,Oolio_POS_Hurstbridge_Pizza_And_Pasta,blend07,STM202504014963,ProcessingService,fee,AUD,0,9.21,-9.21
2025-04,OolioGroup,Oolio_POS_Hurstbridge_Pizza_And_Pasta,blend07,STM202504014963,SalesDayPayout,blend,AUD,0,2.38,-2.38
2025-04,OolioGroup,Oolio_POS_Joy_Coburg,blend11,STM202504014921,AcquiringService,asIs,AUD,0,0.38,-0.38
2025-04,OolioGroup,Oolio_POS_Joy_Coburg,blend11,STM202504014921,AcquiringService,blend,AUD,1247.06,17.96,1229.10
2025-04,OolioGroup,Oolio_POS_Joy_Coburg,blend11,STM202504014921,AcquiringService,interchange,AUD,0,342.84,-342.84
2025-04,OolioGroup,Oolio_POS_Joy_Coburg,blend11,STM202504014921,AcquiringService,ixMarkup,AUD,0,19.81,-19.81
2025-04,OolioGroup,Oolio_POS_Joy_Coburg,blend11,STM202504014921,AcquiringService,schemeFee,AUD,0,169.73,-169.73
2025-04,OolioGroup,Oolio_POS_Joy_Coburg,blend11,STM202504014921,NonTransactionalSchemeFee,asIs,AUD,3.76,3.76,0.00
2025-04,OolioGroup,Oolio_POS_Joy_Coburg,blend11,STM202504014921,ProcessingService,fee,AUD,0,152.31,-152.31
2025-04,OolioGroup,Oolio_POS_Joy_Coburg,blend11,STM202504014921,SalesDayPayout,blend,AUD,0,15.15,-15.15
2025-04,OolioGroup,Oolio_POS_Kaffee_Plot,blend11,STM202504014859,AcquiringService,blend,AUD,21.38,0.08,21.30
2025-04,OolioGroup,Oolio_POS_Kaffee_Plot,blend11,STM202504014859,AcquiringService,interchange,AUD,0,4.94,-4.94
2025-04,OolioGroup,Oolio_POS_Kaffee_Plot,blend11,STM202504014859,AcquiringService,ixMarkup,AUD,0,0.32,-0.32
2025-04,OolioGroup,Oolio_POS_Kaffee_Plot,blend11,STM202504014859,AcquiringService,schemeFee,AUD,0,2.69,-2.69
2025-04,OolioGroup,Oolio_POS_Kaffee_Plot,blend11,STM202504014859,ProcessingService,fee,AUD,0,2.49,-2.49
2025-04,OolioGroup,Oolio_POS_Kaffee_Plot,blend11,STM202504014859,SalesDayPayout,blend,AUD,0,0.26,-0.26
2025-04,OolioGroup,Oolio_POS_Kashmir_Commodities,blend13,STM202504014906,AcquiringService,asIs,AUD,0,0.16,-0.16
2025-04,OolioGroup,Oolio_POS_Kashmir_Commodities,blend13,STM202504014906,AcquiringService,blend,AUD,175.88,0.00,175.88
2025-04,OolioGroup,Oolio_POS_Kashmir_Commodities,blend13,STM202504014906,AcquiringService,interchange,AUD,0,76.41,-76.41
2025-04,OolioGroup,Oolio_POS_Kashmir_Commodities,blend13,STM202504014906,AcquiringService,ixMarkup,AUD,0,3.45,-3.45
2025-04,OolioGroup,Oolio_POS_Kashmir_Commodities,blend13,STM202504014906,AcquiringService,schemeFee,AUD,0,48.70,-48.70
2025-04,OolioGroup,Oolio_POS_Kashmir_Commodities,blend13,STM202504014906,NonTransactionalSchemeFee,asIs,AUD,0.52,0.52,0.00
2025-04,OolioGroup,Oolio_POS_Kashmir_Commodities,blend13,STM202504014906,ProcessingService,fee,AUD,0,4.65,-4.65
2025-04,OolioGroup,Oolio_POS_Kashmir_Commodities,blend13,STM202504014906,SalesDayPayout,blend,AUD,0,2.29,-2.29
2025-04,OolioGroup,Oolio_POS_Kent_Hotel,blend11,STM202504015158,AcquiringService,asIs,AUD,0,0.17,-0.17
2025-04,OolioGroup,Oolio_POS_Kent_Hotel,blend11,STM202504015158,AcquiringService,blend,AUD,479.63,42.55,437.08
2025-04,OolioGroup,Oolio_POS_Kent_Hotel,blend11,STM202504015158,AcquiringService,interchange,AUD,0,105.77,-105.77
2025-04,OolioGroup,Oolio_POS_Kent_Hotel,blend11,STM202504015158,AcquiringService,ixMarkup,AUD,0,7.46,-7.46
2025-04,OolioGroup,Oolio_POS_Kent_Hotel,blend11,STM202504015158,AcquiringService,schemeFee,AUD,0,36.76,-36.76
2025-04,OolioGroup,Oolio_POS_Kent_Hotel,blend11,STM202504015158,NonTransactionalSchemeFee,asIs,AUD,8.44,8.44,0.00
2025-04,OolioGroup,Oolio_POS_Kent_Hotel,blend11,STM202504015158,ProcessingService,fee,AUD,0,19.74,-19.74
2025-04,OolioGroup,Oolio_POS_Kent_Hotel,blend11,STM202504015158,SalesDayPayout,blend,AUD,0,5.83,-5.83
2025-04,OolioGroup,Oolio_POS_Killmore_Bakery,blend11,STM202504015128,AcquiringService,asIs,AUD,0,0.39,-0.39
2025-04,OolioGroup,Oolio_POS_Killmore_Bakery,blend11,STM202504015128,AcquiringService,blend,AUD,1498.19,5.41,1492.78
2025-04,OolioGroup,Oolio_POS_Killmore_Bakery,blend11,STM202504015128,AcquiringService,interchange,AUD,0,313.42,-313.42
2025-04,OolioGroup,Oolio_POS_Killmore_Bakery,blend11,STM202504015128,AcquiringService,ixMarkup,AUD,0,16.37,-16.37
2025-04,OolioGroup,Oolio_POS_Killmore_Bakery,blend11,STM202504015128,AcquiringService,schemeFee,AUD,0,144.97,-144.97
2025-04,OolioGroup,Oolio_POS_Killmore_Bakery,blend11,STM202504015128,NonTransactionalSchemeFee,asIs,AUD,2.96,2.96,0.00
2025-04,OolioGroup,Oolio_POS_Killmore_Bakery,blend11,STM202504015128,ProcessingService,fee,AUD,0,154.38,-154.38
2025-04,OolioGroup,Oolio_POS_Killmore_Bakery,blend11,STM202504015128,SalesDayPayout,blend,AUD,0,18.20,-18.20
2025-04,OolioGroup,Oolio_POS_La_Velo_Espresso,blend11,STM202504015057,AcquiringService,asIs,AUD,0,0.14,-0.14
2025-04,OolioGroup,Oolio_POS_La_Velo_Espresso,blend11,STM202504015057,AcquiringService,blend,AUD,606.09,20.36,585.73
2025-04,OolioGroup,Oolio_POS_La_Velo_Espresso,blend11,STM202504015057,AcquiringService,interchange,AUD,0,183.58,-183.58
2025-04,OolioGroup,Oolio_POS_La_Velo_Espresso,blend11,STM202504015057,AcquiringService,ixMarkup,AUD,0,10.82,-10.82
2025-04,OolioGroup,Oolio_POS_La_Velo_Espresso,blend11,STM202504015057,AcquiringService,schemeFee,AUD,0,81.27,-81.27
2025-04,OolioGroup,Oolio_POS_La_Velo_Espresso,blend11,STM202504015057,NonTransactionalSchemeFee,asIs,AUD,2.69,2.69,0.00
2025-04,OolioGroup,Oolio_POS_La_Velo_Espresso,blend11,STM202504015057,ProcessingService,fee,AUD,0,69.81,-69.81
2025-04,OolioGroup,Oolio_POS_La_Velo_Espresso,blend11,STM202504015057,SalesDayPayout,blend,AUD,0,7.36,-7.36
2025-04,OolioGroup,Oolio_POS_Laxmis_Tandoori_Indian_Restaur,blend11,STM202504015054,AcquiringService,asIs,AUD,0,0.06,-0.06
2025-04,OolioGroup,Oolio_POS_Laxmis_Tandoori_Indian_Restaur,blend11,STM202504015054,AcquiringService,blend,AUD,386.70,17.70,369.00
